id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,reviews_per_month,neighbourhood
1211668181277551616,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,199,NA,NA,Downtown
1211691991322305024,Yes,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,108,4.96,2.11,Other
1211806633725575936,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,81,5,0.14,Kitsilano
1211982918172173568,Unknown,Sunset,Other,Entire home/apt,4,1,2,117,4.96,3.32,Other
1212305087419126272,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,3,1,1,142,NA,NA,Downtown Eastside
1212354994146143232,No,West End,Entire rental unit,Entire home/apt,2,1,0,96,5,0.1,Other
1212696430633582592,Yes,Dunbar Southlands,Entire home,Entire home/apt,6,2,2,182,4.76,5.03,Other
1212746111434818816,No,Mount Pleasant,Private room in home,Private room,2,1,0,47,3.33,0.39,Mount Pleasant
1213041366592766208,Yes,Arbutus Ridge,Private room in home,Private room,2,1,1,85,4.98,3.69,Other
1213090068470371328,Yes,Downtown Eastside,Entire condo,Entire home/apt,2,1,1,164,4.92,6.63,Downtown Eastside
1213113229119407104,Yes,Hastings-Sunrise,Other,Private room,4,1,2,182,4.78,0.58,Other
1213465787149676032,No,Mount Pleasant,Entire condo,Entire home/apt,4,2,2,170,4.67,0.42,Mount Pleasant
1213862336360449024,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,51,5,0.14,Other
1213909518996948992,No,Victoria-Fraserview,Entire home,Entire home/apt,4,1,2,98,4.72,1.88,Other
1214158326281756928,Unknown,Dunbar Southlands,Other,Entire home/apt,8,1,2,114,4.71,2.62,Other
1214766253762893824,No,Grandview-Woodland,Entire home,Entire home/apt,6,1,3,108,4.46,2.59,Other
1214775952403728640,Yes,Hastings-Sunrise,Entire home,Entire home/apt,3,1,1,147,5,0.14,Other
1214851816997105152,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,3,1,1,139,4.85,2.62,Other
1215249917235436032,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,85,4.5,0.27,Other
1215443156813190144,No,Riley Park,Entire rental unit,Entire home/apt,4,1,2,80,5,0.29,Other
1.21595267569e+18,No,Mount Pleasant,Private room in home,Private room,2,1,0,120,NA,NA,Mount Pleasant
1.215964827159e+18,No,Dunbar Southlands,Private room in home,Private room,2,1,1,84,NA,NA,Other
1215990790697474304,No,Dunbar Southlands,Private room in home,Private room,2,1,1,94,4,0.15,Other
1216181991858601216,No,Downtown,Other,Private room,4,2,2,206,NA,NA,Downtown
1216651534409926144,No,Renfrew-Collingwood,Other,Entire home/apt,2,1,1,111,4.82,4.9,Other
1216803512442206208,Yes,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,95,4.86,3.66,Other
1216843769688443136,Unknown,Arbutus Ridge,Other,Entire home/apt,4,1,2,157,4.82,0.73,Other
1216910234790660096,Yes,Downtown,Entire condo,Entire home/apt,4,2,2,236,4.9,4.7,Downtown
1217466156039820288,Yes,Sunset,Entire home,Entire home/apt,4,1,2,183,5,3.04,Other
1217485947467653888,Yes,Hastings-Sunrise,Other,Entire home/apt,3,1,1,138,4.93,7.4,Other
1217604916639565056,Yes,Marpole,Other,Entire home/apt,2,1,1,145,4.89,1.84,Other
1.217734884627e+18,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,8,2,4,299,4.95,4.71,Other
1218329832659854848,No,Downtown Eastside,Entire condo,Entire home/apt,4,1,2,175,4.73,2.3,Downtown Eastside
1218416131230253056,No,Downtown,Entire rental unit,Entire home/apt,5,1,2,128,4.55,2.57,Downtown
1219024929246818304,No,Fairview,Entire rental unit,Entire home/apt,6,2.5,3,272,4.78,3.38,Other
1219066283453564928,No,Hastings-Sunrise,Entire home,Entire home/apt,4,1,1,84,4.7,4.4,Other
1219138959983139328,Yes,Downtown Eastside,Entire condo,Entire home/apt,4,2,1,320,4.92,4.14,Downtown Eastside
1219158428064389376,No,Dunbar Southlands,Entire home,Entire home/apt,5,1,2,315,4.55,0.91,Other
1219227551663270912,No,Downtown Eastside,Other,Private room,2,1,1,99,4.73,1.45,Downtown Eastside
1219229689719040768,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,2.5,2,158,5,0.17,Downtown Eastside
1219265774089188864,No,Killarney,Entire home,Entire home/apt,6,2.5,3,173,4.94,2.56,Other
1219909399267836416,Yes,Hastings-Sunrise,Entire home,Entire home/apt,6,2,3,183,4.85,2.56,Other
1220488552106510848,No,Downtown,Entire rental unit,Entire home/apt,3,1,2,171,4.83,5.65,Downtown
1220615839619981056,Yes,Downtown,Entire rental unit,Entire home/apt,5,1,2,181,4.89,3.18,Downtown
1220720022338404864,No,Downtown,Entire rental unit,Entire home/apt,3,1,2,128,4,0.12,Downtown
1221065268928385024,Yes,Mount Pleasant,Entire rental unit,Entire home/apt,4,2,2,90,5,0.16,Mount Pleasant
1221388301104430080,Yes,Hastings-Sunrise,Private room in home,Private room,2,1,1,89,5,2.58,Other
1221982902027460864,Yes,Riley Park,Other,Entire home/apt,4,1,1,78,4.84,2.89,Other
1222131846498398720,No,Dunbar Southlands,Entire home,Entire home/apt,2,1,1,102,4.94,1.22,Other
1222480497630593024,Yes,Arbutus Ridge,Private room in home,Private room,4,1,2,149,4.75,1.32,Other
1222566379598597888,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,81,4,0.29,Kitsilano
1223232318988070144,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,213,4.8,1.42,Downtown
1223607411013981696,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,48,5,0.08,Other
1224046851396476416,Yes,Riley Park,Entire home,Entire home/apt,5,1,2,175,4.93,2.89,Other
1224668993792886272,No,Downtown,Other,Entire home/apt,4,1,1,251,5,0.13,Downtown
1224762138292914944,No,Downtown,Other,Private room,2,1,1,96,NA,NA,Downtown
1224770993797459968,No,Downtown,Entire home,Entire home/apt,2,1,1,117,4.76,2.79,Downtown
1224892704545544192,Yes,Downtown,Entire condo,Entire home/apt,4,1,1,185,5,2.59,Downtown
1.224940361559e+18,No,West End,Entire condo,Entire home/apt,6,2,2,505,4.36,1.01,Other
1225051753331755264,No,Kensington-Cedar Cottage,Private room in home,Private room,2,1,1,40,1,0.08,Other
1225066461588897024,Yes,Riley Park,Entire home,Entire home/apt,3,1,1,105,4.82,7.02,Other
1225348074042961408,Yes,Downtown,Entire condo,Entire home/apt,3,1,1,168,4.96,1.94,Downtown
1225464614660571904,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,4,1,2,117,4.98,5.79,Other
1226134754666447872,No,Hastings-Sunrise,Private room in home,Private room,2,1,1,55,NA,NA,Other
1226185295863378432,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,40,5,0.08,Other
1226199571075628032,No,Hastings-Sunrise,Private room in home,Private room,2,1,1,48,NA,NA,Other
1226211507649734400,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,49,5,0.69,Other
1226886310763159296,No,Fairview,Entire rental unit,Entire home/apt,4,1,2,176,5,0.19,Other
1227158742040856320,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,190,5,2.88,Downtown Eastside
1227619404708772608,Yes,West End,Entire rental unit,Entire home/apt,4,1,2,277,4.64,2.09,Other
1227673936606668288,No,Fairview,Entire rental unit,Entire home/apt,1,1,1,63,5,0.16,Other
1228463468439744256,No,West End,Entire condo,Entire home/apt,5,2,3,200,4.7,4.54,Other
1229071331812526080,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,146,5,0.25,Downtown
1229298400960048896,Yes,Downtown,Entire rental unit,Entire home/apt,4,1,1,146,4.93,4.8,Downtown
1229939487491371008,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,0,91,4.92,3.96,Downtown Eastside
1230078223515622656,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,161,4.94,2.74,Downtown
1230145759669562112,Yes,Downtown,Entire rental unit,Entire home/apt,6,2,2,215,4.75,1.43,Downtown
1230737808172895744,Yes,Sunset,Other,Entire home/apt,6,1,2,123,4.87,4.72,Other
1231439106002423296,No,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,284,NA,NA,Other
1231484658423949312,Yes,Victoria-Fraserview,Entire home,Entire home/apt,6,3,3,199,4.83,2.76,Other
1231491314106074112,No,Hastings-Sunrise,Entire home,Entire home/apt,4,1,2,224,4.77,1.5,Other
1231524652918838528,No,Downtown,Entire rental unit,Entire home/apt,3,1,1,99,NA,NA,Downtown
1231583206074387200,Yes,Kensington-Cedar Cottage,Other,Entire home/apt,6,1,2,114,4.98,6.64,Other
1232028591895846144,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,157,4.76,1.5,Downtown Eastside
1232141905048532224,No,Kitsilano,Entire rental unit,Entire home/apt,3,1,1,108,4.67,2.72,Kitsilano
1232186668780595712,No,Sunset,Entire home,Entire home/apt,4,1,2,170,4.74,1.58,Other
1232262479823543296,Yes,West End,Entire rental unit,Entire home/apt,4,2,2,264,4.96,1.61,Other
1232565083684173312,Yes,Downtown Eastside,Entire condo,Entire home/apt,2,1,1,159,4.96,5.05,Downtown Eastside
1232859747135104768,Yes,Renfrew-Collingwood,Other,Entire home/apt,4,1,2,97,4.91,3.84,Other
1233234010803279616,Unknown,Shaughnessy,Entire home,Entire home/apt,14,5.5,7,646,4.82,3.12,Other
1233341960732011776,No,Kensington-Cedar Cottage,Entire home,Entire home/apt,6,1,1,45,4.82,5.85,Other
1233442450678167808,Unknown,Downtown,Entire condo,Entire home/apt,4,1,1,267,4.68,2.31,Downtown
1233470210469276416,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,2,123,4.7,1.64,Downtown Eastside
1233725172773395456,No,Kitsilano,Entire rental unit,Entire home/apt,2,1,1,115,NA,NA,Kitsilano
1234779473147698688,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,2,2,229,5,0.17,Downtown Eastside
1234816357776621568,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,2,2,457,4.88,2.41,Downtown Eastside
1234922629550153216,Yes,Hastings-Sunrise,Private room in home,Private room,2,1.5,1,143,5,1.1,Other
1234937371137281536,Yes,Hastings-Sunrise,Other,Shared room,2,1.5,1,81,4.95,2.81,Other
1235145273246973184,Yes,Kerrisdale,Entire home,Entire home/apt,5,1.5,2,132,4.88,4.95,Other
1236487602512051712,Yes,Hastings-Sunrise,Other,Private room,9,2,4,362,4.94,1.66,Other
1236658062091648512,Yes,Hastings-Sunrise,Other,Private room,4,1,2,181,5,0.31,Other
1237103157478777088,No,Victoria-Fraserview,Other,Entire home/apt,4,1,1,190,4.67,0.83,Other
1237326458022703616,Yes,Marpole,Entire home,Entire home/apt,4,1,2,180,5,1.71,Other
1237773749779211264,Yes,Marpole,Entire home,Entire home/apt,6,3,3,450,4.97,2.45,Other
1237946477318317312,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,164,4.95,4.19,Downtown Eastside
1238064238249912832,Yes,Victoria-Fraserview,Entire home,Entire home/apt,4,1,2,144,5,2.69,Other
1238078096894406144,No,Dunbar Southlands,Entire home,Entire home/apt,3,1,1,255,5,0.56,Other
1239250703771470848,Yes,Dunbar Southlands,Entire home,Entire home/apt,7,2,3,240,4.88,1.19,Other
1239356976316441856,Yes,Arbutus Ridge,Entire home,Entire home/apt,4,1,1,105,4.74,2.85,Other
1240056008317232384,Yes,Riley Park,Other,Entire home/apt,4,1,2,140,4.88,4.59,Other
1240286122111517696,No,West Point Grey,Entire home,Entire home/apt,3,1,2,225,5,0.09,Other
1240765568530371328,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,60,5,0.16,Other
1240777328582130944,No,Downtown Eastside,Entire rental unit,Entire home/apt,2,1,1,205,4.94,3.53,Downtown Eastside
1240947857740765184,Yes,Kitsilano,Entire home,Entire home/apt,4,1,2,135,5,0.27,Kitsilano
1240968105602164480,Unknown,Kensington-Cedar Cottage,Other,Entire home/apt,2,1,1,98,4.91,2.38,Other
1242299189491739392,No,Arbutus Ridge,Other,Entire home/apt,4,1,1,143,4.79,1.21,Other
1243086488410861824,No,West Point Grey,Private room in home,Private room,1,1,1,117,5,0.37,Other
1243457989204591616,No,Downtown Eastside,Entire rental unit,Entire home/apt,2,3,1,305,4,0.36,Downtown Eastside
1243475833781330944,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,360,4.9,0.8,Downtown
1243504045652288512,Yes,Oakridge,Other,Entire home/apt,2,1,1,95,4.98,3.36,Other
1243822108292992000,Yes,Victoria-Fraserview,Other,Entire home/apt,4,1,2,118,4.95,5.41,Other
1243847597004129536,Yes,Sunset,Entire home,Entire home/apt,2,1,0,121,4.91,6.14,Other
1244355191442027264,Yes,Grandview-Woodland,Other,Entire home/apt,2,1,1,95,5,0.44,Other
1244569412035747328,No,Riley Park,Entire rental unit,Entire home/apt,2,1,1,100,5,0.43,Other
1244944693024812544,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,2,240,NA,NA,Downtown
1245939540135427584,Yes,Kitsilano,Other,Entire home/apt,4,1,2,151,4.91,2.58,Kitsilano
1246322280587403776,No,Shaughnessy,Entire home,Entire home/apt,3,3,2,350,5,0.26,Other
1246764451371369216,Yes,Mount Pleasant,Entire home,Entire home/apt,3,1,1,142,5,5.03,Mount Pleasant
1246959388383753728,No,Downtown Eastside,Entire rental unit,Entire home/apt,5,2,2,204,NA,NA,Downtown Eastside
1247385149425340928,Yes,Downtown,Entire rental unit,Entire home/apt,5,1,2,258,5,3.84,Downtown
1247776070154754048,No,Shaughnessy,Entire home,Entire home/apt,4,2,2,326,5,0.19,Other
1248200118130992384,No,Grandview-Woodland,Private room in home,Private room,3,1,0,70,5,0.11,Other
1249370683892032512,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,45,5,0.2,Other
1249422388914545664,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,52,5,0.16,Other
1250059832255887104,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,3,1,2,170,5,2.84,Other
1250354758760483840,Yes,West Point Grey,Entire home,Entire home/apt,7,3.5,4,1115,4.93,2.27,Other
1251087080833790464,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,162,4.73,3.02,Downtown
1251351972532637440,Yes,West End,Entire rental unit,Entire home/apt,2,1,1,547,5,2.32,Other
1251809785889596928,No,Marpole,Entire home,Entire home/apt,9,4,4,450,5,0.14,Other
1251828067935421440,Yes,Mount Pleasant,Other,Entire home/apt,5,1,1,103,4.91,3.33,Mount Pleasant
1253293650289117696,Yes,Grandview-Woodland,Entire home,Entire home/apt,4,1,2,118,4.79,3.8,Other
1253881242209593600,No,Riley Park,Entire rental unit,Entire home/apt,4,1,2,89,4.83,4.84,Other
1253964022857105408,No,Hastings-Sunrise,Entire home,Entire home/apt,2,1,1,100,4.33,1.13,Other
1254066492220407808,Yes,Renfrew-Collingwood,Other,Entire home/apt,4,1,2,261,5,1.86,Other
1254764038273512960,No,Downtown,Entire rental unit,Entire home/apt,4,1,1,107,4.61,2.79,Downtown
1255126607023074816,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,1,149,NA,NA,Downtown
1255332537628039424,No,Downtown Eastside,Entire home,Entire home/apt,4,1,1,158,4.77,2.46,Downtown Eastside
1255472525274992896,Yes,Downtown,Entire rental unit,Entire home/apt,4,2,1,495,4.88,1.39,Downtown
1255949939731081984,Yes,Strathcona,Entire rental unit,Entire home/apt,2,1,1,196,5,3.04,Other
1256733806796120832,No,Hastings-Sunrise,Private room in home,Private room,1,1.5,1,53,5,0.17,Other
1256770076666806272,No,Killarney,Other,Private room,2,1,1,117,4.73,2.56,Other
1258139234331455744,Yes,Kerrisdale,Other,Entire home/apt,4,1,2,111,5,5.26,Other
1258327019072360960,Yes,Riley Park,Other,Entire home/apt,6,2,3,186,4.98,4.04,Other
1258931546705377792,No,Shaughnessy,Entire home,Entire home/apt,4,1,1,67,4.75,4.98,Other
1259025101451687424,Yes,Mount Pleasant,Other,Private room,2,1,1,114,5,0.96,Mount Pleasant
1259147421458078464,No,Shaughnessy,Private room in home,Private room,2,1,1,101,5,2.29,Other
1259150520073479168,No,Shaughnessy,Private room in home,Private room,3,1,1,111,4.76,1.25,Other
1259466310938026496,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,4,1,1,96,5,4.74,Other
1259625541355248128,Yes,Downtown Eastside,Entire home,Entire home/apt,6,2,2,495,4.93,1.16,Downtown Eastside
1259765751779840256,No,Riley Park,Entire rental unit,Entire home/apt,4,1,2,102,4.81,6.01,Other
1260322928884208128,Yes,Kitsilano,Entire rental unit,Entire home/apt,4,1,2,192,NA,NA,Kitsilano
1260390373779729408,Yes,Renfrew-Collingwood,Entire home,Entire home/apt,6,2.5,3,277,4.97,3.06,Other
1260928318502948352,Unknown,Sunset,Other,Entire home/apt,8,2,3,126,4.62,2.72,Other
1261203156388824064,Yes,Hastings-Sunrise,Entire home,Entire home/apt,5,1,2,177,5,1.8,Other
1262007738043088896,Yes,Downtown Eastside,Other,Entire home/apt,2,1,0,242,4.88,6.69,Downtown Eastside
1262387248832837120,Yes,Downtown Eastside,Entire rental unit,Entire home/apt,4,1,1,234,5,2.9,Downtown Eastside
1262424130217335808,No,Shaughnessy,Entire rental unit,Entire home/apt,4,1,1,108,4.62,1.64,Other
1262554126405422080,Yes,Mount Pleasant,Other,Entire home/apt,2,1,0,77,4.84,7.26,Mount Pleasant
1263140882371851008,Yes,Hastings-Sunrise,Entire condo,Entire home/apt,4,1,2,156,4.87,3.01,Other
1263312324365519616,Unknown,Downtown,Entire rental unit,Entire home/apt,3,1,1,183,4.49,3.13,Downtown
1263383147159227136,No,Downtown,Entire rental unit,Entire home/apt,4,2,2,421,NA,NA,Downtown
1263949535507521536,Yes,Dunbar Southlands,Entire home,Entire home/apt,3,1,2,121,4.83,5.53,Other
1264180685194407168,No,West Point Grey,Private room in home,Private room,2,2,1,93,NA,NA,Other
1264721625389284096,No,Downtown,Entire rental unit,Entire home/apt,2,1,1,185,5,0.18,Downtown
1265276028473667840,No,Hastings-Sunrise,Private room in home,Private room,1,1,1,46,NA,NA,Other
1265328764467030528,Yes,Victoria-Fraserview,Other,Entire home/apt,7,2,3,206,4.93,5.96,Other
1265343358662863104,No,Victoria-Fraserview,Private room in home,Private room,2,1,1,47,4.56,3.71,Other
1266329077187810048,Yes,Arbutus Ridge,Other,Entire home/apt,4,1,2,181,4.84,3.29,Other
1266740937739024896,Yes,Riley Park,Entire home,Entire home/apt,4,1,1,135,4.93,2.09,Other
1266860962957124864,Yes,Hastings-Sunrise,Entire home,Entire home/apt,6,2,3,306,4.97,2.89,Other
1267038386922521856,No,Downtown,Entire rental unit,Entire home/apt,5,1,2,175,4.64,4.34,Downtown
1268245971566633984,No,South Cambie,Entire home,Entire home/apt,6,2.5,3,350,5,0.25,Other
1268274466827645440,No,Downtown Eastside,Entire rental unit,Entire home/apt,4,2,2,304,4.7,0.79,Downtown Eastside
1268388551759910400,No,Kerrisdale,Entire rental unit,Entire home/apt,4,1,1,200,4.92,1.83,Other
1268465926583434752,No,Killarney,Other,Entire home/apt,2,1,1,79,4.47,1.17,Other
1268501153741640704,No,Dunbar Southlands,Private room in home,Private room,2,1,1,128,4.73,2.56,Other
1269071346135666944,Yes,Downtown,Entire rental unit,Entire home/apt,2,1,0,139,NA,NA,Downtown
1269181734835244544,Yes,West Point Grey,Entire home,Entire home/apt,3,1,1,159,4.86,6.22,Other
1269801237934529536,Yes,Renfrew-Collingwood,Other,Entire home/apt,4,2,2,156,5,3.58,Other
1269938933319844864,Yes,Sunset,Other,Entire home/apt,4,1,2,82,4.88,5.23,Other
1270297862608646144,No,Dunbar Southlands,Private room in home,Private room,1,1,1,58,NA,NA,Other
1270999169452321536,Yes,Arbutus Ridge,Other,Entire home/apt,3,1,1,155,5,1.4,Other
1271971961654939136,No,Downtown,Entire condo,Entire home/apt,4,1,1,319,5,0.59,Downtown
1272084585431179264,No,Downtown Eastside,Entire rental unit,Entire home/apt,8,2,2,184,4.91,5.62,Downtown Eastside
1272531484943406592,No,Kitsilano,Other,Entire home/apt,3,2,2,128,NA,NA,Kitsilano
1272802332514673152,Yes,Kensington-Cedar Cottage,Entire home,Entire home/apt,2,1,1,200,5,7.67,Other
1273340538391821312,No,Kitsilano,Entire home,Entire home/apt,9,3,4,200,4.72,2.57,Kitsilano
1273388300844072192,Yes,Kitsilano,Entire home,Entire home/apt,4,1,1,187,4.75,3.18,Kitsilano
1273456272009549056,No,Kensington-Cedar Cottage,Entire rental unit,Entire home/apt,6,2,2,200,NA,NA,Other
1273593619655074816,No,West End,Entire rental unit,Entire home/apt,4,2.5,2,330,NA,NA,Other
1273915349655382784,No,Downtown,Other,Entire home/apt,8,2,4,391,4.61,9.27,Downtown
1274033305599379712,No,West End,Entire rental unit,Entire home/apt,6,2,2,918,4.6,1.57,Other
1276432151011219456,Yes,West Point Grey,Entire home,Entire home/apt,8,2,3,180,4.77,3.51,Other
1276816061136993280,No,Grandview-Woodland,Entire rental unit,Entire home/apt,2,1,1,97,NA,NA,Other
1276915615380012032,No,Mount Pleasant,Entire home,Entire home/apt,6,3,4,383,5,0.09,Mount Pleasant
1276947468759416064,No,Kitsilano,Private room in home,Private room,2,0,1,72,5,0.18,Kitsilano
1277219506074687232,Unknown,Hastings-Sunrise,Entire rental unit,Entire home/apt,3,1,2,75,NA,NA,Other
1277284239780849664,No,Dunbar Southlands,Entire home,Entire home/apt,4,1,2,88,NA,NA,Other
